Cygnus version: 0.27.0
Operative system: Windows
Record datetime: 2023-05-26 13:04:02.615747
Device ID: STEEG_DG081015
Device verison: 
Device bandwidth: DC to 131 Hz
Device sampling rate: 1000 samples/second
Data type / unit: EEG / micro-volt (uV)
Bandpass filter: None
Notch filter: None
Timestamp,Serial Number,Fp1,Fp2,T7,T8,O1,O2,Fz,Pz,Event Id,Event Date,Event Duration,Software Marker,Software Marker Name
0.173,3055909,-9667.0,29720.32,375000.0,375000.0,302738.95,238483.61,375000.0,375000.0,,,,,
0.174,3055910,-9649.33,29737.83,375000.0,375000.0,302760.65,238500.7,375000.0,375000.0,,,,,
0.175,3055911,-9626.71,29760.59,375000.0,375000.0,302792.02,238530.2,375000.0,375000.0,,,,,
0.176,3055912,-9602.45,29785.5,375000.0,375000.0,302827.28,238567.77,375000.0,375000.0,,,,,
0.177,3055913,-9582.32,29806.62,375000.0,375000.0,302857.72,238603.7,375000.0,375000.0,,,,,
0.178,3055914,-9572.37,29817.35,375000.0,375000.0,302874.77,238626.61,375000.0,375000.0,,,,,
0.179,3055915,-9576.36,29813.28,375000.0,375000.0,302873.53,238628.55,375000.0,375000.0,,,,,
0.180,3055916,-9593.98,29794.35,375000.0,375000.0,302854.79,238608.77,375000.0,375000.0,,,,,
0.181,3055917,-9620.8,29765.14,375000.0,375000.0,302824.79,238574.25,375000.0,375000.0,,,,,
0.182,3055918,-9649.95,29733.17,375000.0,375000.0,302792.67,238536.71,375000.0,375000.0,,,,,
0.183,3055919,-9674.75,29706.0,375000.0,375000.0,302766.92,238507.53,375000.0,375000.0,,,,,
0.184,3055920,-9691.0,29688.55,375000.0,375000.0,302752.36,238493.17,375000.0,375000.0,,,,,
0.185,3055921,-9697.88,29681.78,375000.0,375000.0,302749.16,238493.31,375000.0,375000.0,,,,,
0.186,3055922,-9697.33,29683.42,375000.0,375000.0,302753.96,238502.46,375000.0,375000.0,,,,,
0.187,3055923,-9692.15,29689.95,375000.0,375000.0,302762.52,238513.86,375000.0,375000.0,,,,,
0.188,3055924,-9684.25,29698.88,375000.0,375000.0,302772.14,238523.47,375000.0,375000.0,,,,,
0.189,3055925,-9673.81,29709.93,375000.0,375000.0,302782.81,238531.77,375000.0,375000.0,,,,,
0.190,3055926,-9659.8,29724.55,375000.0,375000.0,302796.4,238542.61,375000.0,375000.0,,,,,
0.191,3055927,-9641.51,29744.09,375000.0,375000.0,302814.53,238559.79,375000.0,375000.0,,,,,
0.192,3055928,-9620.14,29767.75,375000.0,375000.0,302836.47,238583.64,375000.0,375000.0,,,,,
0.193,3055929,-9599.32,29791.65,375000.0,375000.0,302858.36,238609.56,375000.0,375000.0,,,,,
0.194,3055930,-9584.32,29809.6,375000.0,375000.0,302874.22,238629.52,375000.0,375000.0,,,,,
0.195,3055931,-9580.0,29815.5,375000.0,375000.0,302878.48,238635.75,375000.0,375000.0,,,,,
0.196,3055932,-9588.68,29806.11,375000.0,375000.0,302868.59,238624.63,375000.0,375000.0,,,,,
0.197,3055933,-9608.89,29782.83,375000.0,375000.0,302846.41,238598.75,375000.0,375000.0,,,,,
0.198,3055934,-9635.72,29751.47,375000.0,375000.0,302817.7,238565.85,375000.0,375000.0,,,,,
0.199,3055935,-9662.61,29720.13,375000.0,375000.0,302789.85,238535.43,375000.0,375000.0,,,,,
0.200,3055936,-9683.78,29696.08,375000.0,375000.0,302768.99,238514.74,375000.0,375000.0,,,,,
0.201,3055937,-9696.04,29683.23,375000.0,375000.0,302757.97,238506.15,375000.0,375000.0,,,,,
0.202,3055938,-9699.37,29681.37,375000.0,375000.0,302755.98,238507.27,375000.0,375000.0,,,,,
0.203,3055939,-9695.95,29687.27,375000.0,375000.0,302759.97,238513.36,375000.0,375000.0,,,,,
0.204,3055940,-9688.37,29697.15,375000.0,375000.0,302766.88,238520.62,375000.0,375000.0,,,,,
0.205,3055941,-9678.15,29708.8,375000.0,375000.0,302775.43,238528.34,375000.0,375000.0,,,,,
0.206,3055942,-9665.23,29722.37,375000.0,375000.0,302786.51,238538.75,375000.0,375000.0,,,,,
0.207,3055943,-9648.85,29739.33,375000.0,375000.0,302801.97,238554.87,375000.0,375000.0,,,,,
0.208,3055944,-9629.03,29760.41,375000.0,375000.0,302822.54,238577.56,375000.0,375000.0,,,,,
0.209,3055945,-9607.87,29783.7,375000.0,375000.0,302846.21,238603.7,375000.0,375000.0,,,,,
0.210,3055946,-9589.65,29804.29,375000.0,375000.0,302867.94,238626.55,375000.0,375000.0,,,,,
0.211,3055947,-9579.52,29815.82,375000.0,375000.0,302881.14,238638.35,375000.0,375000.0,,,,,
0.212,3055948,-9581.44,29813.23,375000.0,375000.0,302880.27,238633.66,375000.0,375000.0,,,,,
0.213,3055949,-9596.22,29795.29,375000.0,375000.0,302863.3,238611.98,375000.0,375000.0,,,,,
0.214,3055950,-9620.93,29765.59,375000.0,375000.0,302832.85,238578.08,375000.0,375000.0,,,,,
0.215,3055951,-9649.83,29731.32,375000.0,375000.0,302795.49,238540.19,375000.0,375000.0,,,,,
0.216,3055952,-9676.55,29700.5,375000.0,375000.0,302759.47,238506.74,375000.0,375000.0,,,,,
0.217,3055953,-9696.34,29678.95,375000.0,375000.0,302731.9,238483.52,375000.0,375000.0,,,,,
0.218,3055954,-9707.37,29668.57,375000.0,375000.0,302716.78,238472.37,375000.0,375000.0,,,,,
0.219,3055955,-9710.49,29667.66,375000.0,375000.0,302714.38,238471.78,375000.0,375000.0,,,,,
0.220,3055956,-9707.8,29672.96,375000.0,375000.0,302722.37,238478.88,375000.0,375000.0,,,,,
0.221,3055957,-9700.88,29681.96,375000.0,375000.0,302737.51,238491.41,375000.0,375000.0,,,,,
0.222,3055958,-9689.86,29694.34,375000.0,375000.0,302757.25,238508.55,375000.0,375000.0,,,,,
0.223,3055959,-9673.85,29711.47,375000.0,375000.0,302780.15,238530.44,375000.0,375000.0,,,,,
0.224,3055960,-9652.45,29734.45,375000.0,375000.0,302805.22,238556.62,375000.0,375000.0,,,,,
0.225,3055961,-9627.34,29761.96,375000.0,375000.0,302830.71,238584.68,375000.0,375000.0,,,,,
0.226,3055962,-9602.9,29789.3,375000.0,375000.0,302853.26,238609.96,375000.0,375000.0,,,,,
0.227,3055963,-9585.27,29809.44,375000.0,375000.0,302868.26,238626.69,375000.0,375000.0,,,,,
0.228,3055964,-9579.98,29815.78,375000.0,375000.0,302871.29,238630.08,375000.0,375000.0,,,,,
0.229,3055965,-9589.47,29805.19,375000.0,375000.0,302860.18,238618.31,375000.0,375000.0,,,,,
0.230,3055966,-9611.69,29779.8,375000.0,375000.0,302836.49,238593.53,375000.0,375000.0,,,,,
0.231,3055967,-9640.61,29746.44,375000.0,375000.0,302805.52,238561.23,375000.0,375000.0,,,,,
0.232,3055968,-9668.5,29713.94,375000.0,375000.0,302774.66,238528.4,375000.0,375000.0,,,,,
0.233,3055969,-9688.96,29689.65,375000.0,375000.0,302750.78,238501.31,375000.0,375000.0,,,,,
0.234,3055970,-9699.18,29676.83,375000.0,375000.0,302737.82,238483.93,375000.0,375000.0,,,,,
0.235,3055971,-9700.39,29674.22,375000.0,375000.0,302735.76,238477.51,375000.0,375000.0,,,,,
0.236,3055972,-9696.3,29677.77,375000.0,375000.0,302741.41,238481.37,375000.0,375000.0,,,,,
0.237,3055973,-9690.61,29683.56,375000.0,375000.0,302750.65,238494.1,375000.0,375000.0,,,,,
0.238,3055974,-9684.76,29690.14,375000.0,375000.0,302760.78,238514.47,375000.0,375000.0,,,,,
